,Step,Reward,Total Mean,Total Reward
131,46801,200.0,270.07575757575756,35650.0
132,47246,400.0,271.05263157894734,36050.0
133,47524,150.0,270.14925373134326,36200.0
134,47930,500.0,271.85185185185185,36700.0
135,48508,350.0,272.4264705882353,37050.0
136,48852,100.0,271.1678832116788,37150.0
137,49160,300.0,271.3768115942029,37450.0
138,49393,100.0,270.1438848920863,37550.0
139,49743,350.0,270.7142857142857,37900.0
140,50066,100.0,269.50354609929076,38000.0
141,50650,650.0,272.1830985915493,38650.0
142,51043,200.0,271.67832167832165,38850.0
143,51432,500.0,273.2638888888889,39350.0
144,52116,700.0,276.2068965517241,40050.0
145,52443,350.0,276.71232876712327,40400.0
146,52713,150.0,275.8503401360544,40550.0
147,53035,300.0,276.0135135135135,40850.0
148,53358,300.0,276.1744966442953,41150.0
149,53641,250.0,276.0,41400.0
150,53958,150.0,275.1655629139073,41550.0
151,54242,250.0,275.0,41800.0
152,54610,350.0,275.4901960784314,42150.0
153,55170,550.0,277.27272727272725,42700.0
154,55544,300.0,277.4193548387097,43000.0
155,55873,350.0,277.88461538461536,43350.0
156,56258,250.0,277.7070063694268,43600.0
157,56584,200.0,277.2151898734177,43800.0
158,56941,250.0,277.0440251572327,44050.0
159,57350,350.0,277.5,44400.0
160,57783,400.0,278.2608695652174,44800.0
161,58109,300.0,278.39506172839504,45100.0
162,58517,350.0,278.83435582822085,45450.0
163,58792,150.0,278.0487804878049,45600.0
164,59093,350.0,278.4848484848485,45950.0
165,59369,100.0,277.4096385542169,46050.0
166,59626,250.0,277.2455089820359,46300.0
167,60032,450.0,278.2738095238095,46750.0
168,60390,300.0,278.40236686390534,47050.0
169,60698,350.0,278.8235294117647,47400.0
170,61020,250.0,278.65497076023394,47650.0
171,61380,250.0,278.48837209302326,47900.0
172,61684,200.0,278.0346820809249,48100.0
173,61987,150.0,277.2988505747126,48250.0
174,62369,250.0,277.14285714285717,48500.0
175,62811,750.0,279.82954545454544,49250.0
176,63293,450.0,280.7909604519774,49700.0
177,63587,300.0,280.8988764044944,50000.0
178,63882,300.0,281.00558659217876,50300.0
179,64228,200.0,280.55555555555554,50500.0
180,64691,450.0,281.49171270718233,50950.0
181,64957,300.0,281.5934065934066,51250.0
182,65224,100.0,280.60109289617486,51350.0
183,65499,150.0,279.89130434782606,51500.0
184,65935,450.0,280.81081081081084,51950.0
185,66291,350.0,281.18279569892474,52300.0
186,66618,300.0,281.2834224598931,52600.0
187,66999,350.0,281.6489361702128,52950.0
188,67395,350.0,282.010582010582,53300.0
189,67684,400.0,282.63157894736844,53700.0
190,68054,200.0,282.19895287958116,53900.0
191,68334,50.0,280.9895833333333,53950.0
192,68699,300.0,281.0880829015544,54250.0
193,69054,350.0,281.44329896907215,54600.0
194,69415,400.0,282.05128205128204,55000.0
195,69938,500.0,283.16326530612247,55500.0
196,70335,500.0,284.26395939086296,56000.0
197,70610,200.0,283.83838383838383,56200.0
198,70886,150.0,283.16582914572865,56350.0
199,71264,400.0,283.75,56750.0
200,71647,450.0,284.5771144278607,57200.0
201,72274,750.0,286.8811881188119,57950.0
202,72546,100.0,285.9605911330049,58050.0
203,72816,150.0,285.29411764705884,58200.0
204,73094,100.0,284.390243902439,58300.0
205,73581,550.0,285.6796116504854,58850.0
206,73912,400.0,286.231884057971,59250.0
207,74311,450.0,287.0192307692308,59700.0
208,74683,450.0,287.79904306220095,60150.0
209,75282,650.0,289.5238095238095,60800.0
210,75556,300.0,289.5734597156398,61100.0
211,75938,200.0,289.1509433962264,61300.0
212,76202,150.0,288.4976525821596,61450.0
213,76458,200.0,288.0841121495327,61650.0
214,76806,200.0,287.6744186046512,61850.0
215,77129,400.0,288.19444444444446,62250.0
216,77652,500.0,289.1705069124424,62750.0
217,77952,250.0,288.9908256880734,63000.0
218,78494,600.0,290.4109589041096,63600.0
219,78772,250.0,290.22727272727275,63850.0
220,79152,300.0,290.27149321266967,64150.0
221,79703,750.0,292.34234234234236,64900.0
222,80018,100.0,291.47982062780267,65000.0
223,80359,300.0,291.51785714285717,65300.0
224,80598,150.0,290.8888888888889,65450.0
225,80942,250.0,290.7079646017699,65700.0
226,81293,400.0,291.1894273127753,66100.0
227,81524,200.0,290.7894736842105,66300.0
228,81800,150.0,290.174672489083,66450.0
229,82071,150.0,289.5652173913044,66600.0
230,82343,150.0,288.961038961039,66750.0
231,82599,200.0,288.57758620689657,66950.0
232,82916,450.0,289.2703862660944,67400.0
233,83187,250.0,289.1025641025641,67650.0
234,83488,250.0,288.93617021276594,67900.0
235,83908,300.0,288.9830508474576,68200.0
236,84360,450.0,289.662447257384,68650.0
237,84654,250.0,289.4957983193277,68900.0
238,84974,200.0,289.12133891213387,69100.0
239,85333,250.0,288.9583333333333,69350.0
240,85623,200.0,288.58921161825725,69550.0
241,85972,400.0,289.0495867768595,69950.0
242,86356,250.0,288.8888888888889,70200.0
243,86708,250.0,288.7295081967213,70450.0
244,87113,400.0,289.18367346938777,70850.0
245,87463,450.0,289.8373983739837,71300.0
246,87851,350.0,290.08097165991904,71650.0
247,88156,300.0,290.1209677419355,71950.0
248,88435,350.0,290.3614457831325,72300.0
249,88717,450.0,291.0,72750.0
250,89019,200.0,290.6374501992032,72950.0
251,89355,250.0,290.4761904761905,73200.0
252,89780,400.0,290.90909090909093,73600.0
