,Reward,Total Mean,Total Reward
744,200.0,287.3154362416107,214050.0
745,200.0,287.19839142091155,214250.0
746,200.0,287.08165997322624,214450.0
747,450.0,287.2994652406417,214900.0
748,350.0,287.38317757009344,215250.0
749,100.0,287.1333333333333,215350.0
750,200.0,287.017310252996,215550.0
751,200.0,286.90159574468083,215750.0
752,300.0,286.91899070385125,216050.0
753,550.0,287.2679045092838,216600.0
754,300.0,287.28476821192055,216900.0
755,250.0,287.2354497354497,217150.0
756,150.0,287.05416116248347,217300.0
757,650.0,287.532981530343,217950.0
758,600.0,287.94466403162056,218550.0
759,150.0,287.7631578947368,218700.0
760,150.0,287.5821287779238,218850.0
761,350.0,287.6640419947507,219200.0
762,450.0,287.87680209698556,219650.0
763,250.0,287.82722513089004,219900.0
764,300.0,287.84313725490193,220200.0
765,350.0,287.9242819843342,220550.0
766,150.0,287.7444589308996,220700.0
767,300.0,287.7604166666667,221000.0
768,250.0,287.7113133940182,221250.0
769,100.0,287.46753246753246,221350.0
770,200.0,287.3540856031128,221550.0
771,500.0,287.6295336787565,222050.0
772,200.0,287.51617076326005,222250.0
773,350.0,287.5968992248062,222600.0
774,300.0,287.61290322580646,222900.0
775,400.0,287.75773195876286,223300.0
776,450.0,287.96653796653794,223750.0
777,200.0,287.853470437018,223950.0
778,350.0,287.93324775353017,224300.0
779,250.0,287.88461538461536,224550.0
780,250.0,287.8361075544174,224800.0
781,100.0,287.5959079283887,224900.0
782,250.0,287.5478927203065,225150.0
783,250.0,287.5,225400.0
784,250.0,287.45222929936307,225650.0
785,200.0,287.3409669211196,225850.0
786,250.0,287.2935196950445,226100.0
787,150.0,287.11928934010155,226250.0
788,350.0,287.19898605830167,226600.0
789,600.0,287.59493670886076,227200.0
790,500.0,287.86346396965865,227700.0
791,400.0,288.0050505050505,228100.0
792,500.0,288.27238335435055,228600.0
793,400.0,288.4130982367758,229000.0
794,350.0,288.49056603773585,229350.0
795,800.0,289.13316582914575,230150.0
796,600.0,289.5232120451694,230750.0
797,550.0,289.8496240601504,231300.0
798,300.0,289.86232790988737,231600.0
799,300.0,289.875,231900.0
800,200.0,289.76279650436953,232100.0
801,500.0,290.02493765586036,232600.0
802,400.0,290.16189290161896,233000.0
803,250.0,290.1119402985075,233250.0
804,450.0,290.3105590062112,233700.0
805,350.0,290.38461538461536,234050.0
806,300.0,290.39653035935567,234350.0
807,250.0,290.34653465346537,234600.0
808,150.0,290.17305315203953,234750.0
809,400.0,290.30864197530866,235150.0
810,500.0,290.5672009864365,235650.0
811,750.0,291.13300492610836,236400.0
812,350.0,291.20541205412053,236750.0
813,300.0,291.2162162162162,237050.0
814,200.0,291.1042944785276,237250.0
815,500.0,291.3602941176471,237750.0
816,500.0,291.6156670746634,238250.0
817,450.0,291.80929095354526,238700.0
818,350.0,291.88034188034186,239050.0
819,350.0,291.9512195121951,239400.0
820,1100.0,292.9354445797808,240500.0
821,400.0,293.06569343065695,240900.0
822,200.0,292.95261239368165,241100.0
823,300.0,292.9611650485437,241400.0
824,300.0,292.969696969697,241700.0
825,550.0,293.2808716707022,242250.0
826,250.0,293.2285368802902,242500.0
827,400.0,293.35748792270533,242900.0
828,250.0,293.30518697225574,243150.0
829,150.0,293.13253012048193,243300.0
830,150.0,292.96028880866425,243450.0
831,200.0,292.8485576923077,243650.0
832,550.0,293.15726290516204,244200.0
833,400.0,293.2853717026379,244600.0
834,150.0,293.1137724550898,244750.0
835,150.0,292.9425837320574,244900.0
836,150.0,292.77180406212665,245050.0
837,250.0,292.72076372315036,245300.0
838,400.0,292.8486293206198,245700.0
839,100.0,292.6190476190476,245800.0
840,200.0,292.5089179548157,246000.0
841,300.0,292.51781472684087,246300.0
842,400.0,292.64531435349943,246700.0
843,400.0,292.77251184834125,247100.0
844,150.0,292.603550295858,247250.0
845,200.0,292.49408983451536,247450.0
846,300.0,292.5029515938607,247750.0
847,200.0,292.3938679245283,247950.0
848,250.0,292.3439340400471,248200.0
849,550.0,292.6470588235294,248750.0
850,250.0,292.5969447708578,249000.0
851,200.0,292.48826291079814,249200.0
852,100.0,292.2626025791325,249300.0
853,250.0,292.21311475409834,249550.0
854,300.0,292.22222222222223,249850.0
855,500.0,292.46495327102804,250350.0
856,500.0,292.7071178529755,250850.0
857,450.0,292.8904428904429,251300.0
858,300.0,292.8987194412107,251600.0
859,300.0,292.90697674418607,251900.0
860,100.0,292.6829268292683,252000.0
861,400.0,292.80742459396754,252400.0
862,200.0,292.6998841251448,252600.0
863,150.0,292.53472222222223,252750.0
864,250.0,292.485549132948,253000.0
865,150.0,292.32101616628177,253150.0
866,400.0,292.4452133794694,253550.0
867,350.0,292.5115207373272,253900.0
868,750.0,293.0379746835443,254650.0
869,800.0,293.62068965517244,255450.0
870,400.0,293.7428243398393,255850.0
871,400.0,293.86467889908255,256250.0
872,250.0,293.8144329896907,256500.0
873,150.0,293.64988558352405,256650.0
874,250.0,293.6,256900.0
875,300.0,293.60730593607303,257200.0
876,300.0,293.6145952109464,257500.0
877,300.0,293.62186788154895,257800.0
878,200.0,293.51535836177476,258000.0
879,100.0,293.29545454545456,258100.0
880,350.0,293.3598183881952,258450.0
881,200.0,293.25396825396825,258650.0
882,300.0,293.2616081540204,258950.0
883,1050.0,294.11764705882354,260000.0
884,200.0,294.01129943502826,260200.0
885,150.0,293.8487584650113,260350.0
886,500.0,294.0811724915445,260850.0
887,500.0,294.31306306306305,261350.0
888,600.0,294.65691788526436,261950.0
889,550.0,294.9438202247191,262500.0
890,350.0,295.00561167227835,262850.0
891,100.0,294.7869955156951,262950.0
892,150.0,294.62486002239643,263100.0
893,300.0,294.6308724832215,263400.0
894,300.0,294.6368715083799,263700.0
895,300.0,294.64285714285717,264000.0
896,400.0,294.7603121516165,264400.0
897,200.0,294.6547884187082,264600.0
898,550.0,294.9388209121246,265150.0
899,450.0,295.1111111111111,265600.0
900,250.0,295.0610432852386,265850.0
901,450.0,295.2328159645233,266300.0
902,450.0,295.4042081949059,266750.0
903,150.0,295.2433628318584,266900.0
904,150.0,295.0828729281768,267050.0
905,350.0,295.14348785871965,267400.0
906,550.0,295.4244762954796,267950.0
907,400.0,295.5396475770925,268350.0
908,300.0,295.54455445544556,268650.0
909,50.0,295.27472527472526,268700.0
910,300.0,295.27991218441275,269000.0
911,200.0,295.17543859649123,269200.0
912,250.0,295.12595837897044,269450.0
913,100.0,294.91247264770243,269550.0
914,150.0,294.75409836065575,269700.0
915,250.0,294.7052401746725,269950.0
916,200.0,294.6019629225736,270150.0
917,350.0,294.6623093681917,270500.0
918,400.0,294.77693144722525,270900.0
919,700.0,295.2173913043478,271600.0
920,300.0,295.2225841476656,271900.0
921,550.0,295.49891540130153,272450.0
922,500.0,295.7204767063922,272950.0
923,100.0,295.508658008658,273050.0
924,250.0,295.4594594594595,273300.0
925,650.0,295.8423326133909,273950.0
926,1050.0,296.65587918015103,275000.0
927,350.0,296.7133620689655,275350.0
928,400.0,296.82454251883746,275750.0
929,250.0,296.7741935483871,276000.0
930,350.0,296.8313641245972,276350.0
931,300.0,296.8347639484979,276650.0
932,650.0,297.2132904608789,277300.0
933,300.0,297.2162740899358,277600.0
934,200.0,297.11229946524065,277800.0
935,350.0,297.1688034188034,278150.0
936,400.0,297.2785485592316,278550.0
937,250.0,297.228144989339,278800.0
938,250.0,297.1778487752929,279050.0
939,300.0,297.1808510638298,279350.0
940,350.0,297.23698193411263,279700.0
941,400.0,297.3460721868365,280100.0
942,150.0,297.1898197242842,280250.0
943,350.0,297.2457627118644,280600.0
944,300.0,297.24867724867727,280900.0
945,650.0,297.6215644820296,281550.0
946,350.0,297.67687434002113,281900.0
947,300.0,297.67932489451476,282200.0
948,350.0,297.7344573234984,282550.0
949,150.0,297.57894736842104,282700.0
950,400.0,297.68664563617244,283100.0
951,350.0,297.74159663865544,283450.0
952,300.0,297.7439664218258,283750.0
953,300.0,297.7463312368973,284050.0
954,350.0,297.80104712041884,284400.0
955,400.0,297.907949790795,284800.0
956,200.0,297.80564263322884,285000.0
957,150.0,297.65135699373695,285150.0
958,400.0,297.75808133472367,285550.0
959,250.0,297.7083333333333,285800.0
960,300.0,297.7107180020812,286100.0
961,200.0,297.6091476091476,286300.0
962,150.0,297.4558670820353,286450.0
963,650.0,297.8215767634855,287100.0
964,350.0,297.8756476683938,287450.0
965,400.0,297.98136645962734,287850.0
966,200.0,297.8800413650465,288050.0
967,150.0,297.72727272727275,288200.0
968,600.0,298.03921568627453,288800.0
969,300.0,298.0412371134021,289100.0
970,200.0,297.9402677651905,289300.0
971,250.0,297.8909465020576,289550.0
972,250.0,297.841726618705,289800.0
973,100.0,297.6386036960986,289900.0
974,150.0,297.4871794871795,290050.0
975,200.0,297.38729508196724,290250.0
976,350.0,297.44114636642786,290600.0
977,50.0,297.1881390593047,290650.0
978,200.0,297.0888661899898,290850.0
979,500.0,297.2959183673469,291350.0
980,200.0,297.1967380224261,291550.0
981,150.0,297.04684317718943,291700.0
982,50.0,296.79552390640896,291750.0
983,350.0,296.849593495935,292100.0
984,200.0,296.75126903553297,292300.0
985,300.0,296.7545638945233,292600.0
986,650.0,297.112462006079,293250.0
987,600.0,297.41902834008096,293850.0
988,450.0,297.5733063700708,294300.0
989,300.0,297.57575757575756,294600.0
990,550.0,297.83047426841574,295150.0
991,250.0,297.78225806451616,295400.0
992,350.0,297.83484390735146,295750.0
993,150.0,297.6861167002012,295900.0
994,400.0,297.7889447236181,296300.0
995,350.0,297.8413654618474,296650.0
996,400.0,297.94383149448345,297050.0
997,800.0,298.44689378757516,297850.0
998,300.0,298.44844844844846,298150.0
999,300.0,298.45,298450.0
1000,550.0,298.7012987012987,299000.0
1001,150.0,298.55289421157687,299150.0
1002,250.0,298.5044865403789,299400.0
1003,450.0,298.6553784860558,299850.0
1004,150.0,298.5074626865672,300000.0
1005,350.0,298.558648111332,300350.0
1006,250.0,298.51042701092354,300600.0
1007,350.0,298.56150793650795,300950.0
1008,400.0,298.66204162537167,301350.0
1009,300.0,298.66336633663366,301650.0
1010,550.0,298.91196834817015,302200.0
1011,300.0,298.9130434782609,302500.0
1012,150.0,298.7660414610069,302650.0
1013,200.0,298.6686390532544,302850.0
1014,100.0,298.4729064039409,302950.0
1015,550.0,298.7204724409449,303500.0
1016,400.0,298.8200589970501,303900.0
1017,350.0,298.87033398821217,304250.0
1018,300.0,298.87144259077525,304550.0
1019,450.0,299.01960784313724,305000.0
1020,900.0,299.6082272282076,305900.0
1021,200.0,299.51076320939336,306100.0
1022,150.0,299.3646138807429,306250.0
1023,350.0,299.4140625,306600.0
1024,300.0,299.4146341463415,306900.0
1025,600.0,299.7076023391813,307500.0
1026,400.0,299.80525803310616,307900.0
1027,450.0,299.9513618677043,308350.0
1028,850.0,300.48590864917395,309200.0
1029,250.0,300.43689320388347,309450.0
1030,700.0,300.8244422890398,310150.0
1031,600.0,301.1143410852713,310750.0
1032,500.0,301.30687318489834,311250.0
1033,200.0,301.20889748549325,311450.0
1034,400.0,301.30434782608694,311850.0
1035,350.0,301.35135135135135,312200.0
1036,150.0,301.20540019286403,312350.0
1037,400.0,301.3005780346821,312750.0
1038,450.0,301.4436958614052,313200.0
1039,450.0,301.58653846153845,313650.0
1040,750.0,302.01729106628244,314400.0
1041,250.0,301.96737044145874,314650.0
1042,300.0,301.9654841802493,314950.0
1043,550.0,302.20306513409963,315500.0
1044,500.0,302.39234449760767,316000.0
1045,350.0,302.4378585086042,316350.0
1046,1150.0,303.24737344794653,317500.0
1047,300.0,303.2442748091603,317800.0
1048,250.0,303.19351763584365,318050.0
1049,500.0,303.3809523809524,318550.0
1050,500.0,303.56803044719317,319050.0
1051,400.0,303.6596958174905,319450.0
1052,550.0,303.89363722697055,320000.0
1053,500.0,304.0796963946869,320500.0
1054,300.0,304.07582938388623,320800.0
1055,450.0,304.2140151515151,321250.0
1056,250.0,304.162724692526,321500.0
1057,450.0,304.30056710775045,321950.0
1058,150.0,304.15486307837585,322100.0
1059,550.0,304.3867924528302,322650.0
1060,850.0,304.90103675777567,323500.0
1061,200.0,304.8022598870057,323700.0
1062,400.0,304.8918156161806,324100.0
1063,300.0,304.8872180451128,324400.0
1064,700.0,305.25821596244134,325100.0
1065,450.0,305.3939962476548,325550.0
1066,150.0,305.2483598875352,325700.0
1067,350.0,305.29026217228466,326050.0
1068,500.0,305.47240411599626,326550.0
1069,300.0,305.4672897196262,326850.0
1070,350.0,305.50887021475256,327200.0
1071,600.0,305.7835820895522,327800.0
1072,600.0,306.05778191985087,328400.0
1073,300.0,306.0521415270019,328700.0
1074,200.0,305.95348837209303,328900.0
1075,200.0,305.8550185873606,329100.0
1076,550.0,306.08170844939644,329650.0
1077,300.0,306.0760667903525,329950.0
1078,700.0,306.44114921223354,330650.0
1079,150.0,306.2962962962963,330800.0
1080,400.0,306.3829787234043,331200.0
1081,250.0,306.33086876155267,331450.0
1082,200.0,306.2326869806094,331650.0
1083,350.0,306.2730627306273,332000.0
1084,400.0,306.3594470046083,332400.0
1085,750.0,306.76795580110496,333150.0
1086,350.0,306.80772769089236,333500.0
1087,250.0,306.7555147058824,333750.0
1088,300.0,306.74931129476585,334050.0
1089,200.0,306.651376146789,334250.0
1090,150.0,306.50779101741523,334400.0
1091,250.0,306.45604395604397,334650.0
1092,250.0,306.40439158279963,334900.0
1093,300.0,306.39853747714807,335200.0
1094,200.0,306.3013698630137,335400.0
1095,150.0,306.15875912408757,335550.0
1096,450.0,306.28988149498633,336000.0
1097,50.0,306.05646630236794,336050.0
1098,150.0,305.9144676979072,336200.0
1099,200.0,305.8181818181818,336400.0
1100,100.0,305.6312443233424,336500.0
1101,50.0,305.3992740471869,336550.0
1102,400.0,305.4850407978241,336950.0
1103,150.0,305.34420289855075,337100.0
1104,500.0,305.5203619909502,337600.0
1105,250.0,305.47016274864376,337850.0
1106,500.0,305.64588979223123,338350.0
1107,300.0,305.64079422382673,338650.0
1108,400.0,305.7258791704238,339050.0
1109,450.0,305.85585585585585,339500.0
1110,550.0,306.07560756075605,340050.0
1111,650.0,306.3848920863309,340700.0
1112,150.0,306.24438454627136,340850.0
1113,350.0,306.2836624775583,341200.0
1114,350.0,306.32286995515693,341550.0
1115,250.0,306.27240143369175,341800.0
1116,750.0,306.6696508504924,342550.0
1117,300.0,306.66368515205727,342850.0
1118,350.0,306.70241286863273,343200.0
1119,150.0,306.5625,343350.0
1120,300.0,306.55664585191795,343650.0
1121,450.0,306.6844919786096,344100.0
1122,450.0,306.8121104185218,344550.0
1123,550.0,307.02846975088966,345100.0
1124,400.0,307.1111111111111,345500.0
1125,50.0,306.8827708703375,345550.0
1126,100.0,306.69920141969834,345650.0
1127,250.0,306.6489361702128,345900.0
1128,350.0,306.6873339238264,346250.0
1129,150.0,306.5486725663717,346400.0
1130,350.0,306.5870910698497,346750.0
1131,500.0,306.7579505300353,347250.0
1132,300.0,306.7519858781995,347550.0
1133,300.0,306.74603174603175,347850.0
1134,250.0,306.69603524229075,348100.0
1135,200.0,306.6021126760563,348300.0
1136,200.0,306.50835532102025,348500.0
1137,350.0,306.54657293497365,348850.0
1138,550.0,306.7603160667252,349400.0
1139,450.0,306.8859649122807,349850.0
1140,400.0,306.9675723049956,350250.0
1141,500.0,307.1366024518389,350750.0
1142,650.0,307.4365704286964,351400.0
1143,200.0,307.34265734265733,351600.0
1144,350.0,307.3799126637555,351950.0
1145,500.0,307.54799301919724,352450.0
1146,250.0,307.4978204010462,352700.0
1147,300.0,307.4912891986063,353000.0
1148,400.0,307.5718015665796,353400.0
1149,300.0,307.5652173913044,353700.0
1150,600.0,307.8192875760208,354300.0
1151,150.0,307.6822916666667,354450.0
1152,200.0,307.5888985255854,354650.0
1153,250.0,307.5389948006932,354900.0
1154,250.0,307.4891774891775,355150.0
1155,500.0,307.65570934256056,355650.0
1156,550.0,307.86516853932585,356200.0
1157,300.0,307.85837651122625,356500.0
1158,250.0,307.80845556514237,356750.0
1159,350.0,307.8448275862069,357100.0
1160,200.0,307.7519379844961,357300.0
1161,400.0,307.8313253012048,357700.0
1162,650.0,308.1255374032674,358350.0
1163,100.0,307.946735395189,358450.0
1164,100.0,307.76824034334766,358550.0
1165,400.0,307.8473413379074,358950.0
1166,450.0,307.96915167095113,359400.0
1167,450.0,308.0907534246575,359850.0
1168,150.0,307.95551753635584,360000.0
1169,300.0,307.94871794871796,360300.0
1170,200.0,307.85653287788216,360500.0
1171,300.0,307.84982935153585,360800.0
1172,450.0,307.9710144927536,361250.0
1173,450.0,308.09199318568994,361700.0
1174,100.0,307.9148936170213,361800.0
1175,100.0,307.73809523809524,361900.0
1176,100.0,307.56159728122344,362000.0
1177,600.0,307.80984719864176,362600.0
1178,600.0,308.0576759966073,363200.0
1179,450.0,308.1779661016949,363650.0
1180,550.0,308.3827265029636,364200.0
1181,200.0,308.2910321489002,364400.0
1182,350.0,308.3262890955199,364750.0
1183,400.0,308.4037162162162,365150.0
1184,200.0,308.3122362869198,365350.0
1185,200.0,308.22091062394605,365550.0
1186,350.0,308.25610783487787,365900.0
1187,450.0,308.3754208754209,366350.0
1188,250.0,308.32632464255676,366600.0
1189,200.0,308.2352941176471,366800.0
1190,400.0,308.3123425692695,367200.0
1191,350.0,308.3473154362416,367550.0
1192,150.0,308.2145850796312,367700.0
1193,450.0,308.3333333333333,368150.0
1194,150.0,308.2008368200837,368300.0
1195,250.0,308.1521739130435,368550.0
1196,250.0,308.10359231411866,368800.0
1197,400.0,308.18030050083473,369200.0
1198,200.0,308.0900750625521,369400.0
1199,150.0,307.9583333333333,369550.0
1200,300.0,307.9517069109076,369850.0
1201,500.0,308.1114808652246,370350.0
1202,400.0,308.187863674148,370750.0
1203,250.0,308.13953488372096,371000.0
1204,150.0,308.00829875518673,371150.0
1205,400.0,308.0845771144279,371550.0
1206,250.0,308.036454018227,371800.0
1207,200.0,307.94701986754967,372000.0
1208,450.0,308.06451612903226,372450.0
1209,350.0,308.099173553719,372800.0
1210,450.0,308.2163501238646,373250.0
1211,50.0,308.003300330033,373300.0
1212,450.0,308.1203627370157,373750.0
1213,450.0,308.23723228995055,374200.0
1214,600.0,308.47736625514403,374800.0
1215,100.0,308.30592105263156,374900.0
1216,250.0,308.2580115036976,375150.0
1217,150.0,308.128078817734,375300.0
1218,600.0,308.3675143560295,375900.0
1219,350.0,308.4016393442623,376250.0
1220,200.0,308.31285831285834,376450.0
1221,650.0,308.5924713584288,377100.0
1222,350.0,308.62632869991825,377450.0
1223,50.0,308.41503267973854,377500.0
1224,300.0,308.40816326530614,377800.0
1225,150.0,308.278955954323,377950.0
1226,300.0,308.2722086389568,378250.0
1227,550.0,308.4690553745928,378800.0
1228,550.0,308.66558177379983,379350.0
1229,500.0,308.8211382113821,379850.0
1230,400.0,308.8952071486596,380250.0
1231,150.0,308.76623376623377,380400.0
1232,150.0,308.6374695863747,380550.0
1233,500.0,308.79254457050246,381050.0
1234,400.0,308.8663967611336,381450.0
1235,450.0,308.9805825242718,381900.0
1236,250.0,308.9329021827001,382150.0
1237,300.0,308.92568659127625,382450.0
1238,300.0,308.91848264729623,382750.0
1239,450.0,309.03225806451616,383200.0
1240,300.0,309.0249798549557,383500.0
1241,700.0,309.33977455716587,384200.0
1242,400.0,309.4127111826227,384600.0
1243,100.0,309.2443729903537,384700.0
1244,250.0,309.19678714859435,384950.0
1245,400.0,309.2696629213483,385350.0
1246,50.0,309.0617481956696,385400.0
1247,500.0,309.2147435897436,385900.0
1248,350.0,309.2473979183347,386250.0
1249,350.0,309.28,386600.0
1250,550.0,309.4724220623501,387150.0
1251,200.0,309.3849840255591,387350.0
1252,200.0,309.2976855546688,387550.0
1253,350.0,309.33014354066984,387900.0
1254,200.0,309.2430278884462,388100.0
1255,500.0,309.3949044585987,388600.0
1256,250.0,309.3476531424025,388850.0
1257,450.0,309.4594594594595,389300.0
1258,250.0,309.41223193010325,389550.0
1259,350.0,309.44444444444446,389900.0
1260,300.0,309.43695479777955,390200.0
1261,100.0,309.27099841521397,390300.0
1262,550.0,309.4615993665875,390850.0
1263,200.0,309.375,391050.0
1264,200.0,309.2885375494071,391250.0
1265,300.0,309.28120063191153,391550.0
1266,300.0,309.27387529597473,391850.0
1267,250.0,309.22712933753945,392100.0
1268,750.0,309.5744680851064,392850.0
1269,200.0,309.48818897637796,393050.0
1270,450.0,309.59874114870183,393500.0
1271,150.0,309.47327044025155,393650.0
1272,200.0,309.3872741555381,393850.0
1273,350.0,309.4191522762951,394200.0
1274,250.0,309.37254901960785,394450.0
1275,350.0,309.40438871473356,394800.0
1276,400.0,309.4753328112764,395200.0
1277,200.0,309.38967136150234,395400.0
1278,250.0,309.3432369038311,395650.0
1279,100.0,309.1796875,395750.0
1280,550.0,309.36768149882903,396300.0
1281,350.0,309.399375975039,396650.0
1282,550.0,309.58690568978955,397200.0
1283,600.0,309.8130841121495,397800.0
1284,450.0,309.92217898832683,398250.0
1285,600.0,310.14774494556764,398850.0
1286,400.0,310.2175602175602,399250.0
1287,250.0,310.17080745341616,399500.0
1288,200.0,310.0853374709077,399700.0
1289,750.0,310.4263565891473,400450.0
1290,600.0,310.6506584043377,401050.0
1291,150.0,310.5263157894737,401200.0
1292,400.0,310.5955143078113,401600.0
1293,400.0,310.6646058732612,402000.0
1294,300.0,310.65637065637065,402300.0
1295,450.0,310.7638888888889,402750.0
1296,50.0,310.5628373168851,402800.0
1297,150.0,310.4391371340524,402950.0
1298,100.0,310.2771362586605,403050.0
1299,350.0,310.3076923076923,403400.0
1300,100.0,310.14604150653344,403500.0
1301,550.0,310.33026113671275,404050.0
1302,550.0,310.51419800460474,404600.0
1303,200.0,310.42944785276075,404800.0
1304,200.0,310.3448275862069,405000.0
1305,400.0,310.4134762633997,405400.0
1306,350.0,310.4437643458301,405750.0
1307,350.0,310.47400611620793,406100.0
1308,350.0,310.5042016806723,406450.0
1309,250.0,310.4580152671756,406700.0
1310,350.0,310.4881769641495,407050.0
1311,200.0,310.4039634146341,407250.0
1312,450.0,310.5102817974105,407700.0
1313,300.0,310.50228310502285,408000.0
1314,600.0,310.72243346007605,408600.0
1315,450.0,310.82826747720367,409050.0
1316,300.0,310.8200455580866,409350.0
1317,200.0,310.7359635811836,409550.0
1318,600.0,310.95526914329037,410150.0
1319,400.0,311.02272727272725,410550.0
1320,300.0,311.0143830431491,410850.0
1321,350.0,311.04387291981845,411200.0
1322,250.0,310.99773242630386,411450.0
1323,900.0,311.4425981873112,412350.0
1324,300.0,311.4339622641509,412650.0
1325,300.0,311.42533936651586,412950.0
1326,300.0,311.41672946495856,413250.0
1327,250.0,311.37048192771084,413500.0
1328,550.0,311.5500376222724,414050.0
1329,350.0,311.57894736842104,414400.0
1330,300.0,311.5702479338843,414700.0
1331,100.0,311.4114114114114,414800.0
1332,100.0,311.25281320330083,414900.0
1333,500.0,311.3943028485757,415400.0
1334,650.0,311.6479400749064,416050.0
1335,750.0,311.9760479041916,416800.0
1336,400.0,312.0418848167539,417200.0
1337,250.0,311.99551569506724,417450.0
1338,300.0,311.9865571321882,417750.0
1339,50.0,311.7910447761194,417800.0
1340,500.0,311.93139448173,418300.0
1341,350.0,311.9597615499255,418650.0
1342,300.0,311.95085629188384,418950.0
1343,250.0,311.9047619047619,419200.0
1344,450.0,312.0074349442379,419650.0
1345,150.0,311.88707280832097,419800.0
1346,350.0,311.9153674832962,420150.0
1347,450.0,312.01780415430267,420600.0
1348,350.0,312.0459599703484,420950.0
1349,600.0,312.25925925925924,421550.0
1350,350.0,312.2871946706144,421900.0
1351,100.0,312.1301775147929,422000.0
1352,200.0,312.04730229120474,422200.0
1353,200.0,311.9645494830133,422400.0
1354,450.0,312.06642066420665,422850.0
1355,150.0,311.94690265486724,423000.0
1356,600.0,312.1591746499632,423600.0
1357,450.0,312.26067746686306,424050.0
1358,500.0,312.3988226637233,424550.0
1359,400.0,312.4632352941176,424950.0
1360,600.0,312.67450404114624,425550.0
1361,650.0,312.92217327459616,426200.0
1362,400.0,312.98606016140866,426600.0
1363,300.0,312.97653958944284,426900.0
1364,200.0,312.8937728937729,427100.0
1365,350.0,312.92093704245974,427450.0
1366,50.0,312.7286027798098,427500.0
1367,300.0,312.719298245614,427800.0
1368,300.0,312.7100073046019,428100.0
1369,500.0,312.84671532846716,428600.0
1370,550.0,313.019693654267,429150.0
1371,450.0,313.1195335276968,429600.0
1372,250.0,313.0735615440641,429850.0
1373,550.0,313.24599708879185,430400.0
1374,350.0,313.27272727272725,430750.0
1375,450.0,313.3720930232558,431200.0
1376,300.0,313.36238198983295,431500.0
1377,50.0,313.1712626995646,431550.0
1378,650.0,313.41551849166063,432200.0
1379,500.0,313.5507246376812,432700.0
1380,450.0,313.64952932657496,433150.0
1381,450.0,313.7481910274964,433600.0
1382,200.0,313.6659436008677,433800.0
1383,300.0,313.65606936416185,434100.0
1384,650.0,313.898916967509,434750.0
1385,400.0,313.961038961039,435150.0
1386,150.0,313.84282624369143,435300.0
1387,100.0,313.68876080691643,435400.0
1388,600.0,313.8948884089273,436000.0
1389,350.0,313.9208633093525,436350.0
1390,50.0,313.7311286843997,436400.0
1391,150.0,313.61350574712645,436550.0
1392,250.0,313.5678391959799,436800.0
1393,450.0,313.66571018651365,437250.0
1394,750.0,313.97849462365593,438000.0
1395,150.0,313.86103151862466,438150.0
1396,150.0,313.74373657838225,438300.0
1397,350.0,313.76967095851217,438650.0
1398,200.0,313.68834882058616,438850.0
1399,350.0,313.7142857142857,439200.0
1400,150.0,313.59743040685225,439350.0
1401,100.0,313.4450784593438,439450.0
1402,150.0,313.3285816108339,439600.0
1403,350.0,313.35470085470087,439950.0
1404,350.0,313.38078291814946,440300.0
1405,150.0,313.26458036984354,440450.0
1406,450.0,313.36176261549394,440900.0
1407,400.0,313.42329545454544,441300.0
1408,50.0,313.236337828247,441350.0
1409,250.0,313.1914893617021,441600.0
1410,50.0,313.0049610205528,441650.0
1411,150.0,312.8895184135977,441800.0
1412,250.0,312.84501061571126,442050.0
1413,150.0,312.72984441301276,442200.0
1414,250.0,312.6855123674912,442450.0
1415,100.0,312.5353107344633,442550.0
1416,250.0,312.49117854622443,442800.0
1417,400.0,312.5528913963329,443200.0
1418,450.0,312.64975334742775,443650.0
1419,350.0,312.67605633802816,444000.0
1420,150.0,312.5615763546798,444150.0
1421,550.0,312.72855133614627,444700.0
1422,450.0,312.82501756851724,445150.0
1423,200.0,312.7457865168539,445350.0
1424,200.0,312.6666666666667,445550.0
1425,300.0,312.6577840112202,445850.0
1426,600.0,312.85914505956555,446450.0
1427,450.0,312.95518207282913,446900.0
1428,400.0,313.01609517144857,447300.0
1429,300.0,313.006993006993,447600.0
1430,400.0,313.06778476589795,448000.0
1431,300.0,313.0586592178771,448300.0
1432,450.0,313.15422191207256,448750.0
1433,150.0,313.0404463040446,448900.0
1434,150.0,312.9268292682927,449050.0
1435,250.0,312.883008356546,449300.0
1436,300.0,312.8740431454419,449600.0
1437,600.0,313.0737134909597,450200.0
1438,150.0,312.9603891591383,450350.0
1439,250.0,312.9166666666667,450600.0
1440,200.0,312.8383067314365,450800.0
1441,650.0,313.0721220527046,451450.0
1442,450.0,313.1670131670132,451900.0
1443,100.0,313.01939058171746,452000.0
1444,100.0,312.8719723183391,452100.0
1445,250.0,312.82849239280773,452350.0
1446,200.0,312.7505183137526,452550.0
1447,450.0,312.8453038674033,453000.0
1448,450.0,312.9399585921325,453450.0
1449,250.0,312.8965517241379,453700.0
1450,250.0,312.85320468642317,453950.0
1451,200.0,312.7754820936639,454150.0
1452,200.0,312.69786648313834,454350.0
1453,300.0,312.6891334250344,454650.0
1454,200.0,312.61168384879727,454850.0
1455,950.0,313.04945054945057,455800.0
1456,300.0,313.04049416609473,456100.0
1457,300.0,313.0315500685871,456400.0
