,Step,Reward,Total Mean,Total Reward
130,46124,150.0,265.2671755725191,34750.0
131,46778,750.0,268.93939393939394,35500.0
132,47066,150.0,268.0451127819549,35650.0
133,47355,50.0,266.4179104477612,35700.0
134,47631,200.0,265.9259259259259,35900.0
135,47970,150.0,265.0735294117647,36050.0
136,48302,150.0,264.2335766423358,36200.0
137,48578,200.0,263.768115942029,36400.0
138,48971,300.0,264.0287769784173,36700.0
139,49234,200.0,263.57142857142856,36900.0
140,49571,150.0,262.7659574468085,37050.0
141,49983,400.0,263.7323943661972,37450.0
142,50296,300.0,263.986013986014,37750.0
143,50571,150.0,263.19444444444446,37900.0
144,51053,500.0,264.82758620689657,38400.0
145,51438,400.0,265.75342465753425,38800.0
146,51692,200.0,265.3061224489796,39000.0
147,52078,450.0,266.55405405405406,39450.0
